,advertiser,devicecategory,count
13323,Teachers Insurance & Annuity Association,Desktop,3
13324,Teachers Insurance & Annuity Association,Smartphone,989
13325,Teachers Insurance & Annuity Association,Tablet,5
13326,Teacher Synergy,Smartphone,1
13327,Teaching Company,Desktop,9
13328,Teaching Company,Smartphone,3
13329,Teaching Company,Tablet,1
13330,Tea Collection,Smartphone,3
13331,TeamFanShop,Desktop,28
13332,TeamFanShop,Smartphone,157
13333,TeamFanShop,Tablet,47
13334,Team LBE,Smartphone,24
13335,TeamSport Karting,Desktop,145
13336,TeamSport Karting,Smartphone,661
13337,TeamSport Karting,Tablet,497
13338,TeamViewer,Desktop,26
13339,TeamViewer,Smartphone,35
13340,TeamViewer,Tablet,65
13341,TEB Akademia,Desktop,2
13342,TEB Akademia,Smartphone,1
13343,TechNeed,Desktop,5
13344,TechNeed,Smartphone,14
13345,TechNeed,Tablet,1
13346,Technische Akademie Hameln,Desktop,2
13347,Technische Akademie Hameln,Smartphone,6
13348,Technopark,Desktop,4
13349,Technopark,Smartphone,1
13350,Technos,Desktop,6
13351,Technos,Smartphone,24
13352,Technos,Tablet,2
13353,TechSmith,Desktop,48
13354,TechSmith,Smartphone,3
13355,TechSmith,Tablet,3
13356,TechStyle Fashion Group,Desktop,3143
13357,TechStyle Fashion Group,Smartphone,2783
13358,TechStyle Fashion Group,Tablet,1504
13359,Techtronic Industries,Desktop,15
13360,Techtronic Industries,Smartphone,32
13361,Techtronic Industries,Tablet,104
13362,Tecnisa,Desktop,1
13363,Tecnisa,Smartphone,2
13364,Tecnocasa Holding,Desktop,1
13365,Tecnocasa Holding,Smartphone,3
13366,Tecnocasa Holding,Tablet,1
13367,TE Connectivity,Smartphone,76
13368,TE Connectivity,Tablet,1
13369,Tecovas,Desktop,7
13370,Tecovas,Smartphone,41
13371,Tecovas,Tablet,4
13372,Tecteo,Desktop,1
13373,Tecteo,Smartphone,1
13374,Tecteo,Tablet,1
13375,Ted Baker,Desktop,34
13376,Ted Baker,Smartphone,28
13377,Ted Baker,Tablet,17
13378,Ted's Camera Stores,Desktop,2
13379,Ted's Camera Stores,Smartphone,4
13380,Teespring,Smartphone,5
13381,Tejado GmbH,Desktop,3
13382,Tejado GmbH,Smartphone,1
13383,Tejado GmbH,Tablet,4
13384,Telapex,Desktop,2
13385,Telapex,Smartphone,61
13386,Telapex,Tablet,4
13387,Tel Aviv University,Desktop,8
13388,Tel Aviv University,Smartphone,6
13389,Tel Aviv University,Tablet,1
13390,Tele2 Group,Desktop,54
13391,Tele2 Group,Smartphone,146
13392,Tele2 Group,Tablet,20
13393,Tele Columbus,Desktop,8
13394,Tele Columbus,Smartphone,2
13395,Telecom Argentina,Desktop,2
13396,Telecom Argentina,Smartphone,5
13397,Telecom Egypt Group,Desktop,3
13398,Telecom Egypt Group,Smartphone,4
13399,Telecom Egypt Group,Tablet,1
13400,Telecom Italia,Desktop,13
13401,Telecom Italia,Smartphone,30
13402,Telecom Italia,Tablet,9
13403,Telecommande Express,Desktop,2
13404,Telecommande Express,Smartphone,3
13405,Telecommande Express,Tablet,1
13406,Telefonica,Connected TV,1
13407,Telefonica,Desktop,1268
13408,Telefonica,Smartphone,1266
13409,Telefonica,Tablet,361
13410,Telekom Malaysia,Desktop,32
13411,Telekom Malaysia,Smartphone,86
13412,Telekom Malaysia,Tablet,1
13413,Telenor Group,Desktop,84
13414,Telenor Group,Smartphone,180
13415,Telenor Group,Tablet,12
13416,Telenot Electronic,Desktop,3
13417,Telephone and Data Systems,Desktop,8
13418,Telephone and Data Systems,Smartphone,506
13419,Telephone and Data Systems,Tablet,20
13420,Telepizza,Desktop,2
13421,Telepizza,Smartphone,11
13422,Telepizza,Tablet,2
13423,Teletext,Desktop,27
13424,Teletext,Smartphone,428
13425,Teletext,Tablet,54
13426,Telia Company,Desktop,101
13427,Telia Company,Smartphone,266
13428,Telia Company,Tablet,17
13429,Telia Company AB,Desktop,2
13430,Telkomsel,Desktop,27
13431,Telkomsel,Smartphone,17
13432,Telkomsel,Tablet,1
13433,Telstra,Connected TV,2
13434,Telstra,Desktop,1974
13435,Telstra,Smartphone,2805
13436,Telstra,Tablet,336
13437,Telus,Desktop,420
13438,Telus,Smartphone,503
13439,Telus,Tablet,118
13440,Templatemonster,Desktop,1
13441,Templatemonster,Tablet,1
13442,Temple University,Desktop,1
13443,Temple University,Smartphone,3
13444,Temple & Webster,Desktop,1153
13445,Temple & Webster,Smartphone,477
13446,Temple & Webster,Tablet,154
13447,Tempur Sealy International,Desktop,61
13448,Tempur Sealy International,Smartphone,233
13449,Tempur Sealy International,Tablet,19
13450,Tenable Network Security,Desktop,1
13451,Tencent,Desktop,307
13452,Tencent,Smartphone,90
13453,Tencent,Tablet,40
13454,TENGELMANN & Co. KG,Desktop,14
13455,TENGELMANN & Co. KG,Smartphone,1
13456,Tengelmann Group,Desktop,32
13457,Tengelmann Group,Smartphone,12
13458,Tengelmann Group,Tablet,5
13459,Tenneco,Desktop,3
13460,Tenneco,Tablet,1
13461,Tennis Express,Desktop,25
13462,Tennis Express,Smartphone,5
13463,Tennis-Point,Desktop,100
13464,Tennis-Point,Smartphone,174
13465,Tennis-Point,Tablet,33
13466,tenso株式会社,Desktop,1
13467,tenso株式会社,Smartphone,4
13468,tenso株式会社,Tablet,2
13469,Tenth Avenue Commerce,Desktop,1
13470,Tenth Avenue Commerce,Smartphone,18
13471,Tentree International,Smartphone,1
13472,Ten-X,Desktop,7
13473,Ten-X,Smartphone,29
13474,Ten-X,Tablet,2
13475,Teol Yabanci Dil Okullari,Desktop,2
13476,Terex,Smartphone,2
13477,Terranea,Desktop,3
13478,Terranea,Smartphone,4
13479,terrapinn holdings ltd,Desktop,9
13480,terrapinn holdings ltd,Smartphone,19
13481,terrapinn holdings ltd,Tablet,11
13482,Terremark Worldwide,Desktop,1
13483,Terremark Worldwide,Smartphone,2
13484,Terremark Worldwide,Tablet,1
13485,Terveystalo,Smartphone,2
13486,Tervis,Smartphone,5
13487,Tervis,Tablet,1
13488,tesaduf atlantik tic tur ve emlak ltd sti fethiye vd,Desktop,2
13489,tesaduf atlantik tic tur ve emlak ltd sti fethiye vd,Smartphone,2
13490,Tesco,Connected TV,5
13491,Tesco,Desktop,11012
13492,Tesco,Smartphone,8495
13493,Tesco,Tablet,5991
13494,Tescoma,Desktop,2
13495,Tescoma,Smartphone,6
13496,Tesla,Desktop,2
13497,Tesla,Smartphone,2
13498,Tesonet,Desktop,32
13499,Tesonet,Smartphone,1
13500,Tesonet,Tablet,5
13501,Tessilform,Desktop,7
13502,Tessilform,Smartphone,9
13503,Teva,Desktop,5
13504,Teva,Smartphone,38
13505,Teva,Tablet,2
13506,Texas A& M University,Smartphone,3
13507,Texas A& M University,Tablet,1
13508,Texas Health Resources,Smartphone,9
13509,Texas Tourism,Smartphone,1
13510,Textron,Desktop,4
13511,Textron,Smartphone,9
13512,Tez Tour,Desktop,3
13513,TF1 Group,Desktop,4
13514,TF1 Group,Smartphone,1
13515,TF1 Group,Tablet,4
13516,ThaiBev,Smartphone,1
13517,Thailand Tourism Authority,Tablet,4
13518,ThaiTravelCentre.com,Smartphone,7
13519,thaivivat.co.th,Smartphone,2
13520,Thalasso Passion,Desktop,4
13521,Thane International,Desktop,15
13522,Thane International,Smartphone,10
13523,Thane International,Tablet,1
13524,Thats Mine,Desktop,9
13525,Thats Mine,Smartphone,14
13526,Thats Mine,Tablet,1
13527,T.H. Baker & Company,Desktop,20
13528,T.H. Baker & Company,Smartphone,13
13529,T.H. Baker & Company,Tablet,5
13530,The Agora,Desktop,55
13531,The Agora,Smartphone,452
13532,The Agora,Tablet,103
13533,The Asahi Shimbun Company,Desktop,4
13534,Theatre Academy,Smartphone,1
13535,The Bank of Nova Scotia,Desktop,72
13536,The Bank of Nova Scotia,Smartphone,64
13537,The Bank of Nova Scotia,Tablet,10
13538,The Beauty Club,Smartphone,7
13539,The Beauty Club,Tablet,2
13540,The Blackstone Group,Desktop,11
13541,The Blackstone Group,Smartphone,28
13542,The Blackstone Group,Tablet,4
13543,The Bouqs,Smartphone,1
13544,The British Diabetic Association,Desktop,7
13545,The British Diabetic Association,Smartphone,96
13546,The British Diabetic Association,Tablet,6
13547,The British United Provident Association,Desktop,607
13548,The British United Provident Association,Smartphone,870
13549,The British United Provident Association,Tablet,174
13550,The Broadway League,Desktop,293
13551,The Broadway League,Smartphone,237
13552,The Broadway League,Tablet,50
13553,The Canadian Payroll Association,Desktop,14
13554,The Canadian Payroll Association,Smartphone,27
13555,The Canadian Payroll Association,Tablet,4
13556,The Carasso Group,Desktop,19
13557,The Carasso Group,Smartphone,23
13558,The Carasso Group,Tablet,2
13559,The Cheesecake Shop,Desktop,252
13560,The Cheesecake Shop,Smartphone,72
13561,The Cheesecake Shop,Tablet,163
13562,The Children's Place,Connected TV,1
13563,The Children's Place,Desktop,59
13564,The Children's Place,Smartphone,36
13565,The Children's Place,Tablet,50
13566,The Christian Broadcasting Network Inc,Desktop,1
13567,The Clark Companies North America,Smartphone,17
13568,The Clark Companies North America,Tablet,2
13569,The Clorox Company,Desktop,7
13570,The Clorox Company,Smartphone,193
13571,The Clorox Company,Tablet,39
13572,The Cobalt Group,Smartphone,2
13573,The Color Run,Desktop,4
13574,The Color Run,Smartphone,4
13575,The Color Run,Tablet,3
13576,thecolors.co.th/TheColors_Kanjanapisek_Projectconcept.php?utm_source=Programmatic&utm_medium=Banner&utm_campaign=alwayson_May,Desktop,2
13577,thecolors.co.th/TheColors_Kanjanapisek_Projectconcept.php?utm_source=Programmatic&utm_medium=Banner&utm_campaign=alwayson_May,Smartphone,2
13578,The Container Store,Desktop,4
13579,The Container Store,Smartphone,13
13580,The Container Store,Tablet,5
13581,The Control Group,Desktop,29
13582,The Control Group,Smartphone,334
13583,The Control Group,Tablet,25
13584,thecornishfishmonger,Smartphone,7
13585,thecornishfishmonger,Tablet,3
13586,The Cotswold Co,Desktop,1275
13587,The Cotswold Co,Smartphone,512
13588,The Cotswold Co,Tablet,371
13589,The Cycle Centre Congleton Ltd,Desktop,7
13590,The Cycle Centre Congleton Ltd,Smartphone,38
13591,The Cycle Centre Congleton Ltd,Tablet,10
13592,The Dog Training Secret,Desktop,26
13593,The Dog Training Secret,Smartphone,137
13594,The Dog Training Secret,Tablet,7
13595,The Dow Chemical Company,Smartphone,4
13596,The Duchossois Group-duch.com,Smartphone,14
13597,The Duchossois Group-duch.com,Tablet,5
13598,The Economist Group,Desktop,5
13599,The Economist Group,Smartphone,21
13600,The Economist Group,Tablet,5
13601,The Field Museum,Desktop,1
13602,The Field Museum,Smartphone,2
13603,The Field Museum,Tablet,1
13604,The Florida Aquarium,Smartphone,7
13605,The Florida Aquarium,Tablet,1
13606,The Football Association,Desktop,19
13607,The Football Association,Smartphone,72
13608,The Football Association,Tablet,5
13609,The Forbes Company,Smartphone,1
13610,The Forbes Company,Tablet,1
13611,The Fragrance Shop,Desktop,2
13612,The Fragrance Shop,Tablet,5
13613,The Golub Corporation,Desktop,1
13614,The Golub Corporation,Smartphone,3
13615,The Gordon Frost Organisation,Desktop,2
13616,The Gorilla Glue Company,Smartphone,2
13617,The Gym Group,Desktop,1
13618,The Gym Group,Smartphone,2
13619,The Hagerty Group,Smartphone,1
13620,The Hartford,Desktop,1
13621,The Hartford,Smartphone,11
13622,The Hartford,Tablet,1
13623,The Home Depot,Desktop,541
13624,The Home Depot,Smartphone,557
13625,The Home Depot,Tablet,173
13626,The Honest Company,Desktop,1
13627,The Honest Company,Smartphone,3
13628,The Inn On Fifth,Tablet,1
13629,The Inside Store,Desktop,3
13630,The Institute of Contemporary Art Inc,Desktop,55
13631,The Institute of Contemporary Art Inc,Smartphone,67
13632,The Institute of Contemporary Art Inc,Tablet,19
13633,The Irvine Company- LLC-119282255,Desktop,1
13634,The Irvine Company- LLC-119282255,Smartphone,39
13635,The Irvine Company- LLC-119282255,Tablet,2
13636,The J.M. Smucker Company,Desktop,28
13637,The J.M. Smucker Company,Smartphone,19
13638,The J.M. Smucker Company,Tablet,7
13639,The Just Group,Desktop,253
13640,The Just Group,Smartphone,320
13641,The Just Group,Tablet,34
13642,thekooples,Desktop,40
13643,thekooples,Smartphone,134
13644,thekooples,Tablet,14
13645,The Kroger Company,Desktop,57
13646,The Kroger Company,Smartphone,1978
13647,The Kroger Company,Tablet,87
13648,The Learning People LTD,Desktop,1
13649,The Learning People LTD,Smartphone,20
13650,The Learning People LTD,Tablet,2
13651,The Leela Group,Desktop,3
13652,The Leela Group,Smartphone,9
13653,The Leela Group,Tablet,1
13654,Thelees,Smartphone,2
13655,The Lego Group,Connected TV,1
13656,The Lego Group,Desktop,580
13657,The Lego Group,Smartphone,1173
13658,The Lego Group,Tablet,529
13659,The Leukemia & Lymphoma Society,Desktop,1
13660,The Leukemia & Lymphoma Society,Smartphone,32
13661,The Leukemia & Lymphoma Society,Tablet,7
13662,The Libman Company,Desktop,38
13663,The Libman Company,Smartphone,1
13664,The Libman Company,Tablet,6
13665,The MathWorks,Connected TV,2
13666,The MathWorks,Desktop,183
13667,The MathWorks,Smartphone,1
13668,Theme Assets Park & Hotel,Smartphone,1
13669,The MENTOR Network,Smartphone,13
13670,The MENTOR Network,Tablet,2
13671,The Middleby,Desktop,2
13672,The Middleby,Smartphone,5
13673,The Middleby,Tablet,2
13674,Themis Solutions Inc,Desktop,41
13675,Themis Solutions Inc,Smartphone,15
13676,Themis Solutions Inc,Tablet,3
13677,The Montalbano Group,Smartphone,1
13678,The Neat Company,Desktop,2
13679,The Neat Company,Smartphone,1
13680,The Noel Kegg Group,Desktop,5
13681,The Noel Kegg Group,Smartphone,5
13682,The Noel Kegg Group,Tablet,23
13683,the other store,Desktop,8
13684,The Polygon Group Pty Ltd,Desktop,11
13685,The Polygon Group Pty Ltd,Smartphone,3
13686,The Polygon Group Pty Ltd,Tablet,1
13687,The Princeton Review,Desktop,1
13688,The Quint,Smartphone,20
13689,The Quint,Tablet,2
13690,Therafit Shoe,Desktop,16
13691,Therafit Shoe,Smartphone,14
13692,Therafit Shoe,Tablet,5
13693,The Really Useful Group,Desktop,13
13694,The Really Useful Group,Smartphone,6
13695,The Really Useful Group,Tablet,2
13696,TheRealReal,Desktop,3
13697,TheRealReal,Smartphone,10
13698,TheRealReal,Tablet,1
13699,The Republic Of Tea,Smartphone,1
13700,Thermo Fisher Scientific,Connected TV,1
13701,Thermo Fisher Scientific,Desktop,1274
13702,Thermo Fisher Scientific,Smartphone,933
13703,Thermo Fisher Scientific,Tablet,480
13704,THERMOS,Desktop,31
13705,THERMOS,Smartphone,42
13706,THERMOS,Tablet,15
13707,The Salvation Army,Desktop,6
13708,The Salvation Army,Smartphone,5
13709,The SBM Group,Desktop,133
13710,The SBM Group,Tablet,4
13711,The ServiceMaster Company,Smartphone,67
13712,The Simply Group,Desktop,362
13713,The Simply Group,Smartphone,541
13714,The Simply Group,Tablet,427
13715,The Skimm,Smartphone,2
13716,The Star Entertainment Group,Desktop,77
13717,The Star Entertainment Group,Smartphone,279
13718,The Star Entertainment Group,Tablet,15
13719,The Stow Company,Desktop,2
13720,The Stow Company,Tablet,2
13721,The Susan G. Komen Breast Cancer Foundation,Smartphone,2
13722,The Swatch Group,Desktop,137
13723,The Swatch Group,Smartphone,37
13724,The Swatch Group,Tablet,25
13725,The TJX Companies,Desktop,7
13726,The TJX Companies,Smartphone,170
13727,The TJX Companies,Tablet,10
13728,The Tool Nut,Desktop,1
13729,The Toro Company,Desktop,341
13730,The Toro Company,Smartphone,140
13731,The Toro Company,Tablet,72
13732,The Toronto Convention and Visitors Association,Desktop,4
13733,The Toronto Convention and Visitors Association,Tablet,1
13734,The Travel Corporation,Desktop,1249
13735,The Travel Corporation,Smartphone,534
13736,The Travel Corporation,Tablet,177
13737,The Travelers Indemnity Company,Desktop,1
13738,The Travelers Indemnity Company,Smartphone,29
13739,The Travelers Indemnity Company,Tablet,2
13740,The Trump Organization,Desktop,41
13741,The Trump Organization,Smartphone,22
13742,The Trump Organization,Tablet,11
13743,The United Group,Smartphone,2
13744,The United Group,Tablet,1
13745,The University of Chicago,Desktop,4
13746,The University of Chicago,Smartphone,2
13747,The University of Kentucky,Smartphone,7
13748,The University of Newcastle,Smartphone,5
13749,The University of Newcastle,Tablet,2
13750,The University Of Vermont Medical Center,Smartphone,3
13751,The Urban Property,Smartphone,1
13752,The Vanguard Group,Desktop,28
13753,The Vanguard Group,Smartphone,7
13754,The Vanguard Group,Tablet,3
13755,The Walking Company,Smartphone,12
13756,The Walking Company,Tablet,1
13757,The Walt Disney Company,Connected TV,2
13758,The Walt Disney Company,Desktop,1651
13759,The Walt Disney Company,Smartphone,2242
13760,The Walt Disney Company,Tablet,238
13761,The Warehouse Group,Desktop,287
13762,The Warehouse Group,Smartphone,167
13763,The Warehouse Group,Tablet,42
13764,The Washington Post Company,Desktop,192
13765,The Washington Post Company,Smartphone,105
13766,The Washington Post Company,Tablet,9
13767,The Week EMEA,Smartphone,27
13768,The Wendy's Company,Smartphone,2
13769,The White Company,Desktop,507
13770,The White Company,Smartphone,109
13771,The White Company,Tablet,175
13772,The Wonderful Company,Desktop,68
13773,The Wonderful Company,Smartphone,30
13774,The Wonderful Company,Tablet,388
13775,The Woodbridge Company,Desktop,104
13776,The Woodbridge Company,Smartphone,292
13777,The Woodbridge Company,Tablet,22
13778,Things Remembered,Desktop,4
13779,Things Remembered,Smartphone,2
13780,ThinkForex,Smartphone,5
13781,Think Money,Desktop,5
13782,Think Money,Smartphone,114
13783,Think Money,Tablet,7
13784,THINX,Desktop,1
13785,THINX,Smartphone,2
13786,ThirdLove,Smartphone,1
13787,Thirdwave,Desktop,8
13788,Thirdwave,Smartphone,1
13789,Thomas Cook Group,Desktop,301
13790,Thomas Cook Group,Smartphone,871
13791,Thomas Cook Group,Tablet,273
13792,Thomas Sabo,Desktop,318
13793,Thomas Sabo,Smartphone,1025
13794,Thomas Sabo,Tablet,177
13795,Thompson Creek Window Company,Smartphone,10
13796,Thompson Hotels,Desktop,26
13797,Thompson Hotels,Smartphone,16
13798,Thompson Hotels,Tablet,9
13799,Thorpe Underwood Services,Smartphone,6
13800,Thorsten Muschler GmbH,Desktop,6
13801,Thorsten Muschler GmbH,Smartphone,3
13802,ThreatTrack Security,Smartphone,1
13803,Thrift Books LLC,Desktop,2
13804,Thrift Books LLC,Smartphone,5
13805,Thrive Market,Smartphone,3
13806,Thrivent Financial,Smartphone,12
13807,Thule Group AB,Desktop,6
13808,Thumbtack,Smartphone,5
13809,ThyssenKrupp Group,Desktop,13
13810,ThyssenKrupp Group,Smartphone,165
13811,ThyssenKrupp Group,Tablet,15
13812,TIAA-Cref,Desktop,2
13813,TIAA-Cref,Smartphone,251
13814,TIAA-Cref,Tablet,2
13815,TiAuto Investments (Pty) Ltd.,Desktop,12
13816,TiAuto Investments (Pty) Ltd.,Smartphone,133
13817,TiAuto Investments (Pty) Ltd.,Tablet,1
13818,Ticketek,Desktop,155
13819,Ticketek,Smartphone,86
13820,Ticketek,Tablet,12
13821,Ticket Network Inc,Desktop,3
13822,Ticket Network Inc,Smartphone,5
13823,Ticket Network Inc,Tablet,2
13824,Tickmill Group,Desktop,21
13825,Tickmill Group,Smartphone,102
13826,Tiffany & Co,Desktop,516
13827,Tiffany & Co,Smartphone,88
13828,Tiffany & Co,Tablet,523
13829,Tiffany Rose,Smartphone,5
13830,Tiga Elora Nusantara,Desktop,10
13831,Tiga Elora Nusantara,Smartphone,4
13832,Tiga Elora Nusantara,Tablet,1
13833,Tightrope  Interactive,Desktop,156
13834,Tigre S/A Tubos E Conexoes,Desktop,1
13835,Tigre S/A Tubos E Conexoes,Smartphone,1
